./ToTest/results_WO-DG/res-OceanDark-256/: 
1: 1.jpg	1.2036943435668945
2: 10.jpg	1.6276049613952637
3: 100.jpg	0.9292611479759216
4: 101.jpg	2.1230177879333496
5: 102.jpg	1.694745421409607
6: 103.jpg	1.7792434692382812
7: 104.jpg	1.814070701599121
8: 105.jpg	0.5574380159378052
9: 106.jpg	0.6340315341949463
10: 107.jpg	0.9036813974380493
11: 108.jpg	1.268660068511963
12: 109.jpg	1.273381233215332
13: 11.jpg	1.6452772617340088
14: 110.jpg	1.1529170274734497
15: 111.jpg	0.8469232320785522
16: 112.jpg	1.2274867296218872
17: 113.jpg	1.2394299507141113
18: 114.jpg	0.7119697332382202
19: 115.jpg	0.6949800848960876
20: 116.jpg	1.0917067527770996
21: 117.jpg	1.3853869438171387
22: 118.jpg	0.8427845239639282
23: 119.jpg	2.0549824237823486
24: 12.jpg	1.675736665725708
25: 120.jpg	1.2619893550872803
26: 121.jpg	2.0506577491760254
27: 122.jpg	2.2097978591918945
28: 123.jpg	2.2193238735198975
29: 124.jpg	1.5571072101593018
30: 125.jpg	1.6889208555221558
31: 126.jpg	1.766757845878601
32: 127.jpg	1.1530747413635254
33: 128.jpg	1.1582117080688477
34: 129.jpg	2.3936681747436523
35: 13.jpg	1.8639004230499268
36: 130.jpg	2.450554609298706
37: 131.jpg	1.770183801651001
38: 132.jpg	1.9970873594284058
39: 133.jpg	1.1512889862060547
40: 134.jpg	1.8267592191696167
41: 135.jpg	2.8549976348876953
42: 136.jpg	1.8349218368530273
43: 137.jpg	1.8554538488388062
44: 138.jpg	0.6642956137657166
45: 139.jpg	1.6190847158432007
46: 14.jpg	0.9710225462913513
47: 140.jpg	1.0504506826400757
48: 141.jpg	0.8021613955497742
49: 142.jpg	1.4622859954833984
50: 143.jpg	0.5328143835067749
51: 144.jpg	0.818008542060852
52: 145.jpg	0.8099355697631836
53: 146.jpg	1.1732215881347656
54: 147.jpg	0.8854085803031921
55: 148.jpg	0.8074788451194763
56: 149.jpg	0.5351190567016602
57: 15.jpg	1.0779688358306885
58: 150.jpg	0.4757070243358612
59: 151.jpg	0.8449236750602722
60: 152.jpg	0.6283930540084839
61: 153.jpg	1.4472062587738037
62: 154.jpg	0.7782930731773376
63: 155.jpg	0.6342158317565918
64: 156.jpg	1.7230720520019531
65: 157.jpg	0.8066394329071045
66: 158.jpg	0.8336129188537598
67: 159.jpg	1.041663646697998
68: 16.jpg	0.6207358241081238
69: 160.jpg	1.4127037525177002
70: 161.jpg	1.389573335647583
71: 162.jpg	1.3032898902893066
72: 163.jpg	1.8809313774108887
73: 164.jpg	1.4949147701263428
74: 165.jpg	1.5351542234420776
75: 166.jpg	1.8618534803390503
76: 167.jpg	1.553678035736084
77: 168.jpg	1.4652436971664429
78: 169.jpg	1.394040822982788
79: 17.jpg	1.1500463485717773
80: 170.jpg	1.4721421003341675
81: 171.jpg	1.409407138824463
82: 172.jpg	1.2827203273773193
83: 173.jpg	1.4923157691955566
84: 174.jpg	1.261523962020874
85: 175.jpg	1.2891687154769897
86: 176.jpg	0.7504929304122925
87: 177.jpg	1.2940616607666016
88: 178.jpg	1.9374269247055054
89: 179.jpg	0.7650991678237915
90: 18.jpg	1.5366486310958862
91: 180.jpg	1.9539287090301514
92: 181.jpg	0.7952849268913269
93: 182.jpg	0.6166335344314575
94: 183.jpg	0.7005163431167603
95: 19.jpg	1.9035242795944214
96: 2.jpg	0.9491576552391052
97: 20.jpg	1.7408651113510132
98: 21.jpg	1.0527920722961426
99: 22.jpg	1.001185655593872
